"word1","freq"
"dancing",18
"davis",18
"deeply",18
"detroit",18
"discuss",18
"documents",18
"dough",18
"dramatic",18
"drinks",18
"driver",18
"drugs",18
"earn",18
"easter",18
"effects",18
"elected",18
"emotions",18
"enjoying",18
"equipment",18
"estate",18
"existing",18
"express",18
"fabulous",18
"facts",18
"falls",18
"false",18
"figured",18
"flavor",18
"france",18
"funding",18
"gray",18
"guide",18
"hardly",18
"historical",18
"hole",18
"housing",18
"incredible",18
"india",18
"indiana",18
"intense",18
"iron",18
"jr",18
"kim",18
"labor",18
"lamb",18
"largest",18
"legislation",18
"length",18
"levels",18
"lewis",18
"limit",18
"mail",18
"mall",18
"manufacturers",18
"mary",18
"memories",18
"midnight",18
"nations",18
"neck",18
"normally",18
"nose",18
"nuclear",18
"obvious",18
"occasion",18
"papers",18
"parent",18
"paris",18
"pasta",18
"pitch",18
"plain",18
"plane",18
"plot",18
"practices",18
"preparing",18
"printed",18
"pure",18
"pushed",18
"rail",18
"reasonable",18
"recovery",18
"religion",18
"remained",18
"ribbon",18
"rice",18
"rolling",18
"self",18
"sen",18
"separate",18
"sexy",18
"shouldnt",18
"shut",18
"sites",18
"sleeping",18
"sons",18
"spanish",18
"sport",18
"spots",18
"suppose",18
"surface",18
"talent",18
"thin",18
"tons",18
"tweets",18
"values",18
"wishes",18
"wondering",18
"wore",18
"yoga",18
"-year",17
"absence",17
"affordable",17
"african",17
"anybody",17
"app",17
"appearance",17
"aren’t",17
"argument",17
"arrest",17
"associated",17
"attended",17
"authors",17
"ave",17
"baltimore",17
"blast",17
"blessing",17
"booth",17
"boyfriend",17
"brand",17
"bread",17
"brewers",17
"buyers",17
"calories",17
"canada",17
"carrying",17
"cat",17
"chances",17
"charter",17
"childhood",17
"christie",17
"climate",17
"compete",17
"completed",17
"condition",17
"confirmed",17
"considering",17
"crap",17
"credits",17
"crimes",17
"daniel",17
"debut",17
"detail",17
"disaster",17
"dish",17
"doors",17
"drawing",17
"egg",17
"england",17
"european",17
"exhibit",17
"fee",17
"feelings",17
"flower",17
"ford",17
"forest",17
"forth",17
"georgia",17
"german",17
"gods",17
"governments",17
"grant",17
"granted",17
"greece",17
"hadnt",17
"harder",17
"hosting",17
"importance",17
"impossible",17
"individuals",17
"inspiration",17
"iowa",17
"italian",17
"jose",17
"laundry",17
"lineup",17
"literally",17
"loan",17
"method",17
"missouri",17
"mood",17
"motion",17
"northern",17
"notice",17
"nyc",17
"oak",17
"odd",17
"officially",17
"operations",17
"opposite",17
"ordered",17
"organized",17
"owned",17
"playoff",17
"powers",17
"protesters",17
"pushing",17
"ray",17
"recipes",17
"responsibility",17
"rivers",17
"ruling",17
"salad",17
"santorum",17
"saturdays",17
"scenes",17
"seconds",17
"seventh",17
"sheet",17
"silent",17
"speaker",17
"species",17
"status",17
"stolen",17
"strength",17
"summit",17
"tag",17
"teach",17
"tend",17
"terrible",17
"thompson",17
"tie",17
"transition",17
"treated",17
"truck",17
"ugly",17
"understanding",17
"understood",17
"universe",17
"update",17
"upset",17
"van",17
"weak",17
"wet",17
"youtube",17
"-called",16
"£",16
"abuse",16
"accused",16
"andrew",16
"application",16
"approval",16
"auto",16
"barely",16
"beans",16
"blazers",16
"blow",16
"buildings",16
"bureau",16
"buried",16
"carried",16
"caused",16
"chip",16
"chips",16
"chosen",16
"claimed",16
"conflict",16
"correct",16
"cried",16
"cupcakes",16
"dangerous",16
"deadline",16
"dec",16
"degree",16
"designs",16
"discussing",16
"dishes",16
"districts",16
"drivers",16
"edition",16
"ending",16
"entry",16
"escape",16
"exact",16
"examples",16
"exception",16
"exercise",16
"experiences",16
"experts",16
"extend",16
"faced",16
"facility",16
"facing",16
"failure",16
"fame",16
"favor",16
"fed",16
"fees",16
"fiction",16
"fifth",16
"finals",16
"finds",16
"forgot",16
"formed",16
"funeral",16
"headquarters",16
"hiring",16
"houston",16
"hundreds",16
"increasingly",16
"influence",16
"innings",16
"ireland",16
"jam",16
"jon",16
"kevin",16
"killing",16
"kiss",16
"l",16
"laid",16
"lately",16
"latter",16
"launched",16
"leads",16
"legs",16
"lifetime",16
"lime",16
"manufacturing",16
"map",16
"markets",16
"math",16
"matters",16
"matthew",16
"medicine",16
"mexico",16
"nba",16
"nov",16
"oakland",16
"obamas",16
"ongoing",16
"organic",16
"originally",16
"pan",16
"passion",16
"pat",16
"perspective",16
"picking",16
"pie",16
"prior",16
"produced",16
"producer",16
"proper",16
"providing",16
"queen",16
"rangers",16
"rarely",16
"refused",16
"remembered",16
"reminded",16
"reserve",16
"rid",16
"rides",16
"ridiculous",16
"routine",16
"sand",16
"secure",16
"seed",16
"sending",16
"sentence",16
"sexual",16
"shocked",16
"shower",16
"sits",16
"sixth",16
"soil",16
"sometime",16
"sounded",16
"soup",16
"standards",16
"stir",16
"streak",16
"stretch",16
"structure",16
"suffered",16
"supporting",16
"surprisingly",16
"suspect",16
"thankful",16
"tips",16
"transfer",16
"treat",16
"trend",16
"trips",16
"usa",16
"village",16
"violent",16
"voting",16
"warning",16
"wealth",16
"werent",16
"writes",16
"’",15
"aaron",15
"acting",15
"activists",15
"actor",15
"adds",15
"advanced",15
"amounts",15
"ap",15
"appeal",15
"assume",15
"attached",15
"balls",15
"bang",15
"beef",15
"beers",15
"bench",15
"blogs",15
"bobby",15
"bound",15
"breath",15
"brush",15
"burn",15
"cap",15
"casino",15
"celebrated",15
"chain",15
"checking",15
"claims",15
"clothing",15
"clubs",15
"colleagues",15
"collect",15
"combined",15
"comfort",15
"commissioner",15
"connection",15
"consequences",15
"consumers",15
"counts",15
"critics",15
"curious",15
"daddy",15
"dates",15
"degrees",15
"developed",15
"dialogue",15
"dining",15
"dying",15
"ed",15
"edge",15
"elite",15
"emma",15
"emotional",15
"empty",15
"ensure",15
"equally",15
"expecting",15
"expects",15
"expressed",15
"fancy",15
"farm",15
"file",15
"finger",15
"finishing",15
"frank",15
"frozen",15
"golf",15
"gym",15
"heaven",15
"heavily",15
"hed",15
"horses",15
"hospitals",15
"hundred",15
"hung",15
"ii",15
"importantly",15
"improved",15
"increases",15
"independent",15
"institutions",15
"item",15
"jail",15
"jefferson",15
"josh",15
"jumped",15
"lakers",15
"lawmakers",15
"lay",15
"lessons",15
"manage",15
"manning",15
"meets",15
"minister",15
"mistakes",15
"morris",15
"navy",15
"nearby",15
"packed",15
"parties",15
"pen",15
"phones",15
"physically",15
"pic",15
"pleasure",15
"pray",15
"prepare",15
"previously",15
"prime",15
"promote",15
"proof",15
"pulling",15
"punch",15
"purple",15
"purse",15
"puts",15
"qualify",15
"raw",15
"reaction",15
"recording",15
"reduced",15
"regional",15
"regions",15
"relatively",15
"removed",15
"replace",15
"reputation",15
"respond",15
"retail",15
"salary",15
"seek",15
"settled",15
"shame",15
"shoot",15
"shortly",15
"slept",15
"smell",15
"sources",15
"spokeswoman",15
"strike",15
"struggle",15
"stunning",15
"sunny",15
"talented",15
"task",15
"teen",15
"texture",15
"throwing",15
"timbers",15
"titles",15
"tracks",15
"trash",15
"uf",15
"uncle",15
"vacation",15
"vanilla",15
"vehicles",15
"vendors",15
"vintage",15
"wash",15
"wave",15
"wed",15
"woke",15
"yay",15
"yep",15
"½",14
"accepted",14
"accident",14
"agenda",14
"ale",14
"allegedly",14
"applied",14
"approve",14
"arena",14
"asleep",14
"athletic",14
"attorneys",14
"aug",14
"ballot",14
"bike",14
"blogging",14
"boss",14
"brady",14
"burgers",14
"butt",14
"candy",14
"cardinals",14
"carolina",14
"carter",14
"celebration",14
"cheaper",14
"chef",14
"chess",14
"chuck",14
"citizens",14
"collapse",14
"columbus",14
"combination",14
"commitment",14
"companys",14
"computers",14
"crack",14
"cultural",14
"cultures",14
"da",14
"dealing",14
"deals",14
"deaths",14
"decent",14
"deck",14
"defensive",14
"deliver",14
"denied",14
"destroyed",14
"develop",14
"device",14
"dirty",14
"donald",14
"e-mail",14
"edwards",14
"electronic",14
"employee",14
"essay",14
"everyones",14
"exam",14
"exchanges",14
"experiencing",14
"facilities",14
"fake",14
"fate",14
"favourite",14
"fewer",14
"firefighters",14
"flag",14
"flat",14
"follows",14
"forgive",14
"forms",14
"formula",14
"fox",14
"garlic",14
"gathered",14
"gop",14
"hadn’t",14
"halloween",14
"handed",14
"happiness",14
"hearts",14
"heck",14
"hungry",14
"immigration",14
"impressed",14
"inch",14
"increasing",14
"instance",14
"institute",14
"interviews",14
"itll",14
"jane",14
"japan",14
"jennifer",14
"justin",14
"kicked",14
"leather",14
"license",14
"locations",14
"lying",14
"maintain",14
"manner",14
"mass",14
"max",14
"meals",14
"measures",14
"medium",14
"metro",14
"mexican",14
"native",14
"neat",14
"negative",14
"neighbor",14
"objects",14
"occurred",14
"olympic",14
"opens",14
"opposed",14
"outfit",14
"package",14
"pants",14
"passes",14
"payments",14
"philosophy",14
"pine",14
"pleased",14
"powder",14
"precious",14
"privacy",14
"prizes",14
"pro",14
"progressive",14
"prosecutor",14
"pursue",14
"ranging",14
"rare",14
"rating",14
"rent",14
"responded",14
"returns",14
"revealed",14
"ron",14
"roughly",14
"sadly",14
"sake",14
"shed",14
"silence",14
"sin",14
"smoking",14
"sox",14
"stairs",14
"state’s",14
"stations",14
"stomach",14
"stones",14
"strange",14
"stronger",14
"studying",14
"suggestion",14
"suit",14
"supreme",14
"tall",14
"teeth",14
"texts",14
"theyll",14
"threw",14
"township",14
"unlike",14
"upcoming",14
"useful",14
"victims",14
"visitors",14
"weekly",14
"wit",14
"workshop",14
"yea",14
"yo",14
"adams",13
"addressed",13
"adopted",13
"aggressive",13
"alleged",13
"amazon",13
"analysts",13
"anonymous",13
"attacked",13
"attempted",13
"australia",13
"banner",13
"bc",13
"beating",13
"beijing",13
"brandon",13
"breaks",13
"breast",13
"broadcast",13
"bruce",13
"burned",13
"c-",13
"carefully",13
"carved",13
"celebrating",13
"champion",13
"cheap",13
"collective",13
"communications",13
"complicated",13
"constant",13
"constantly",13
"context",13
"couch",13
"courses",13
"crush",13
"cuz",13
"cycle",13
"dan",13
"describe",13
"describes",13
"desert",13
"diamond",13
"don",13
"dressed",13
"drew",13
"dust",13
"edges",13
"elizabeth",13
"episodes",13
"essential",13
"estimated",13
"factors",13
"featured",13
"finance",13
"foster",13
"founded",13
"frame",13
"franchise",13
"frequently",13
"gentle",13
"ghost",13
"giveaway",13
"god’s",13
"goodbye",13
"grace",13
"grown",13
"guarantee",13
"guards",13
"harry",13
"hired",13
"holds",13
"homeless",13
"homemade",13
"identify",13
"images",13
"imagination",13
"improvement",13
"indians",13
"inner",13
"insane",13
"intended",13
"interests",13
"interior",13
"introduce",13
"introduction",13
"invitation",13
"involves",13
"ipad",13
"iran",13
"jacket",13
"joseph",13
"kelly",13
"kinds",13
"knee",13
"lane",13
"lawn",13
"legislative",13
"lemon",13
"liberty",13
"lie",13
"lift",13
"lincoln",13
"links",13
"lips",13
"locker",13
"loose",13
"lyrics",13
"menu",13
"minds",13
"minimum",13
"minor",13
"morgan",13
"moves",13
"musicians",13
"nails",13
"oct",13
"oklahoma",13
"outcome",13
"overnight",13
"overseas",13
"painting",13
"paintings",13
"patience",13
"planet",13
"pleasant",13
"pointed",13
"porter",13
"positions",13
"possession",13
"prayers",13
"pressing",13
"productive",13
"profile",13
"protein",13
"publishers",13
"quit",13
"racing",13
"reaching",13
"recall",13
"reflect",13
"reflection",13
"reform",13
"regardless",13
"regularly",13
"reminder",13
"reporter",13
"reporters",13
"reporting",13
"representatives",13
"retired",13
"retweet",13
"revenues",13
"ridge",13
"rising",13
"rolled",13
"rookie",13
"rush",13
"sandwich",13
"sarah",13
"scared",13
"scholarship",13
"scoring",13
"searching",13
"seeds",13
"select",13
"shades",13
"shake",13
"sharp",13
"shoe",13
"shout",13
"slight",13
"smells",13
"solution",13
"spiritual",13
"spray",13
"stewart",13
"sticks",13
"stressed",13
"suburban",13
"sucks",13
"supporters",13
"survive",13
"susan",13
"tan",13
"tape",13
"temperature",13
"theory",13
"thx",13
"toys",13
"trucks",13
"typical",13
"ugh",13
"unable",13
"unemployment",13
"unusual",13
"virginia",13
"visited",13
"walker",13
"walks",13
"warrant",13
"wells",13
"worn",13
"yankees",13
"zero",13
"actors",12
"acts",12
"ads",12
"advance",12
"adventures",12
"afghanistan",12
"aid",12
"analyst",12
"andor",12
"approached",12
"asian",12
"atlanta",12
"attempting",12
"attitude",12
"attractive",12
"barry",12
"batter",12
"bedroom",12
"belief",12
"belt",12
"bin",12
"bitter",12
"blew",12
"boat",12
"bodies",12
"bonus",12
"boom",12
"boots",12
"bp",12
"brewery",12
"brilliant",12
"burns",12
"campbell",12
"causes",12
"challenging",12
"charlie",12
"christopher",12
"citizen",12
"clinic",12
"clock",12
"closing",12
"coaches",12
"coat",12
"comic",12
"commit",12
"communities",12
"compare",12
"competitive",12
"concrete",12
"confident",12
"congressional",12
"contemporary",12
"contrast",12
"convention",12
"cracked",12
"danger",12
"dare",12
"dave",12
"defend",12
"delivery",12
"demanding",12
"democracy",12
"depending",12
"deputy",12
"derek",12
"designers",12
"destruction",12
"determined",12
"developing",12
"devils",12
"dj",12
"domestic",12
"donated",12
"donations",12
"doug",12
"driven",12
"el",12
"em",12
"emails",12
"emotion",12
"essentially",12
"estimates",12
"excuse",12
"exist",12
"expansion",12
"expectations",12
"experiment",12
"expert",12
"extent",12
"fail",12
"farmers",12
"fiber",12
"fortunately",12
"fortune",12
"fought",12
"fraud",12
"fridays",12
"fuel",12
"gained",12
"gang",12
"garbage",12
"gardens",12
"gossip",12
"grandma",12
"greatly",12
"grill",12
"gross",12
"hahaha",12
"hilarious",12
"historic",12
"honestly",12
"hunter",12
"hurry",12
"impression",12
"index",12
"inflation",12
"injured",12
"introduced",12
"investigators",12
"jeans",12
"jerry",12
"jewish",12
"jumping",12
"kidding",12
"kings",12
"lakes",12
"lazy",12
"legacy",12
"lesson",12
"listened",12
"lmao",12
"lovers",12
"maria",12
"marks",12
"massage",12
"methods",12
"min",12
"mistake",12
"muscles",12
"muslim",12
"numerous",12
"nurse",12
"offices",12
"orders",12
"owe",12
"pa",12
"pale",12
"percentage",12
"pics",12
"pilot",12
"politicians",12
"principal",12
"profit",12
"prominent",12
"recession",12
"refuse",12
"regime",12
"register",12
"registration",12
"remind",12
"reply",12
"representation",12
"representing",12
"resolution",12
"reveal",12
"reviews",12
"roast",12
"romance",12
"roof",12
"root",12
"saint",12
"saving",12
"scary",12
"screaming",12
"secretary",12
"sector",12
"seemingly",12
"seniors",12
"serves",12
"shell",12
"sheriffs",12
"shock",12
"sisters",12
"situations",12
"snapped",12
"stamp",12
"steel",12
"stocks",12
"suffering",12
"superior",12
"supply",12
"supports",12
"surely",12
"suspended",12
"swear",12
"switch",12
"tackle",12
"tail",12
"teaches",12
"technical",12
"teens",12
"telephone",12
"temple",12
"testament",12
"thrilled",12
"toast",12
"tomatoes",12
"tool",12
"tracking",12
"tube",12
"twist",12
"uncomfortable",12
"upper",12
"users",12
"valentines",12
"valuable",12
"vast",12
"voices",12
"washed",12
"wheat",12
"wisconsin",12
"wise",12
"witness",12
"achieve",11
"achieved",11
"actress",11
"advocates",11
"albums",11
"alexander",11
"alice",11
"anthony",11
"apparent",11
"appreciated",11
"approximately",11
"assists",11
"assuming",11
"athletes",11
"attempts",11
"aunt",11
"awhile",11
"awkward",11
"backyard",11
"bake",11
"banned",11
"beard",11
"bears",11
"believing",11
"billy",11
"bird",11
"blend",11
"blocks",11
"bloody",11
"britain",11
"broad",11
"brook",11
"cafe",11
"calif",11
"capture",11
"captured",11
"cd",11
"cells",11
"centers",11
"cents",11
"ceremony",11
"chains",11
"chairs",11
"chat",11
"chen",11
"classroom",11
"confused",11
"consecutive",11
"contain",11
"contains",11
"convinced",11
"copies",11
"costume",11
"courage",11
"crash",11
"crisp",11
"crossed",11
"dallas",11
"dealer",11
"declared",11
"designer",11
"desk",11
"destroy",11
"developer",11
"dick",11
"dirt",11
"dresses",11
"drunk",11
"ducks",11
"dvd",11
"eager",11
"ears",11
"eaten",11
"educational",11
"efficient",11
"eighth",11
"electronics",11
"embrace",11
"emerged",11
"emerging",11
"emotionally",11
"encounter",11
"encouraging",11
"engage",11
"enormous",11
"entering",11
"entrance",11
"essence",11
"estimate",11
"euro",11
"eve",11
"exhausted",11
"expand",11
"expanded",11
"expectation",11
"extraordinary",11
"fabric",11
"factor",11
"factory",11
"faithful",11
"faster",11
"fb",11
"fitting",11
"flesh",11
"floors",11
"fries",11
"furniture",11
"gap",11
"gear",11
"genius",11
"gifts",11
"gingrich",11
"girlfriend",11
"goodies",11
"graduate",11
"grilled",11
"grocery",11
"handful",11
"harbor",11
"harris",11
"healing",11
"hire",11
"ho",11
"honored",11
"hop",11
"hoped",11
"horrible",11
"horror",11
"hubby",11
"humor",11
"hunt",11
"ideal",11
"imagined",11
"impressive",11
"incredibly",11
"inning",11
"instructions",11
"involving",11
"jessica",11
"jump",11
"kent",11
"kentucky",11
"keys",11
"laptop",11
"largely",11
"latin",11
"laughed",11
"lbs",11
"legendary",11
"lighter",11
"load",11
"locked",11
"lonely",11
"losses",11
"marine",11
"marked",11
"maryland",11
"massive",11
"meghan",11
"mitchell",11
"mo",11
"mode",11
"mommy",11
"nationwide",11
"neil",11
"noble",11
"nod",11
"noise",11
"nurses",11
"obtain",11
"occasionally",11
"occasions",11
"oldest",11
"olive",11
